source_layer,source_layer_url,source_service_url,source_objectid,source_globalid,component_id,wilderness_id,source_semantic_id,source_nlcs_id,source_name,standardized_name,casefile_no,managing_agency_code,managing_agency,co_managing_agencies,local_managing_unit,local_unit_url,blm_role,blm_role_summary,blm_office,blm_office_url,blm_managed_component,geographic_state,counties,source_gis_acres,calculated_acres,acreage_difference_acres,acreage_difference_pct,component_description,geometry_type,source_crs,geometry_caveat,source_designation_date,source_public_law_code,source_has_blm_lands,source_sma_id,source_sma_label,source_shape_length,source_shape_area_m2,source_modify_date,source_feature_count_at_build,source_dataset_modified,source_download_url,last_verified,brim_snapshot_representation_status,brim_snapshot_component_id,brim_snapshot_globalid,brim_snapshot_same_globalid,brim_snapshot_calculated_geometry_acres,brim_snapshot_geometry_valid,brim_snapshot_export_date,brim_snapshot_notes,snapshot_comparison_verified_on
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1841,{DAB25433-89C5-4055-8CE5-B68E3E9AD866},blmca-dab25433-89c5-4055-8ce5-b68e3e9ad866,fw-470,470,NLCS000162,Cadiz Dunes Wilderness,Cadiz Dunes Wilderness,CACA   035066,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,21253.0,21252.846,-0.154,-0.0007,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,42011.319617,86007215.331,2017-12-27,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-dab25433-89c5-4055-8ce5-b68e3e9ad866,{DAB25433-89C5-4055-8CE5-B68E3E9AD866},True,21252.846,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,2002,{DB61B8ED-8AD2-4300-88E8-6A9C11B8AF5D},blmca-db61b8ed-8ad2-4300-88e8-6a9c11b8af5d,fw-474,474,,Cahuilla Mountain Wilderness,Cahuilla Mountain Wilderness,UNK,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,5654.0,5653.83,-0.17,-0.003,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-20,20.0,NO,915,USFS,23604.755968,22880239.57,2015-12-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-db61b8ed-8ad2-4300-88e8-6a9c11b8af5d,{DB61B8ED-8AD2-4300-88E8-6A9C11B8AF5D},True,5653.83,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1969,{BE831506-B310-48A0-A54B-6ED973875FE9},blmca-be831506-b310-48a0-a54b-6ed973875fe9,fw-561,561,,Caribou Wilderness,Caribou Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,20837.0,20836.942,-0.058,-0.0003,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1964-09-30,4.0,NO,915,USFS,51048.164712,84324113.635,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-be831506-b310-48a0-a54b-6ed973875fe9,{BE831506-B310-48A0-A54B-6ED973875FE9},True,20836.942,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1820,{EFED8484-70A9-4DD9-91AE-A63043BD9FAA},blmca-efed8484-70a9-4dd9-91ae-a63043bd9faa,fw-566,566,NLCS000141,Carrizo Gorge Wilderness,Carrizo Gorge Wilderness,CACA   035067,6,BLM,BLM,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,sole_manager,Sole managing agency represented in the BLM California source.,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,True,CA,,14824.0,14824.391,0.391,0.0026,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,56936.449582,59992180.831,2017-12-27,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-efed8484-70a9-4dd9-91ae-a63043bd9faa,{EFED8484-70A9-4DD9-91AE-A63043BD9FAA},True,14824.391,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1930,{A7C0FA24-B794-4324-8CDD-13B43FF8C67A},blmca-a7c0fa24-b794-4324-8cdd-13b43ff8c67a,fw-570,570,,Carson-Iceberg Wilderness,Carson-Iceberg Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,159340.0,159340.164,0.164,0.0001,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,215745.082786,644826766.377,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-a7c0fa24-b794-4324-8cdd-13b43ff8c67a,{A7C0FA24-B794-4324-8CDD-13B43FF8C67A},True,159340.164,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1952,{6B82AED9-FAA9-472F-9611-246279EEB44A},blmca-6b82aed9-faa9-472f-9611-246279eeb44a,fw-583,583,,Castle Crags Wilderness,Castle Crags Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,11107.0,11106.835,-0.165,-0.0015,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,50999.642856,44947768.281,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-6b82aed9-faa9-472f-9611-246279eeb44a,{6B82AED9-FAA9-472F-9611-246279EEB44A},True,11106.835,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1872,{4E6CE3C4-F860-4DC1-BBCF-C815E9D204A7},blmca-4e6ce3c4-f860-4dc1-bbcf-c815e9d204a7,fw-611,611,NLCS000184,Cedar Roughs Wilderness,Cedar Roughs Wilderness,CACA   048509,6,BLM,BLM,Ukiah Field Office,https://www.blm.gov/office/ukiah-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Ukiah Field Office,https://www.blm.gov/office/ukiah-field-office,True,CA,,6450.0,6450.208,0.208,0.0032,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2006-10-17,17.0,Yes,2,BLM,36690.231316,26103066.469,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-4e6ce3c4-f860-4dc1-bbcf-c815e9d204a7,{4E6CE3C4-F860-4DC1-BBCF-C815E9D204A7},True,6450.208,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1918,{90DF8861-C892-4F04-AACF-205A3C59B707},blmca-90df8861-c892-4f04-aacf-205a3c59b707,fw-629,629,,Chanchelulla Wilderness,Chanchelulla Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,8062.0,8061.541,-0.459,-0.0057,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,36303.249748,32623897.587,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-90df8861-c892-4f04-aacf-205a3c59b707,{90DF8861-C892-4F04-AACF-205A3C59B707},True,8061.541,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1867,{F1973C5E-4E1D-4AB5-8EF6-ED86D70BC8A3},blmca-f1973c5e-4e1d-4ab5-8ef6-ed86d70bc8a3,fw-654,654,NLCS000181,Chemehuevi Mountains Wilderness,Chemehuevi Mountains Wilderness,CACA   035068,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,85788.0,85787.882,-0.118,-0.0001,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,82199.357733,347171241.257,2017-12-28,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-f1973c5e-4e1d-4ab5-8ef6-ed86d70bc8a3,{F1973C5E-4E1D-4AB5-8EF6-ED86D70BC8A3},True,85787.882,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1823,{561B2406-0CA3-4F8D-990A-B18CACEA23E1},blmca-561b2406-0ca3-4f8d-990a-b18cacea23e1,fw-678,678,NLCS000145,Chimney Peak Wilderness,Chimney Peak Wilderness,CACA   035069,6,BLM,BLM,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,True,CA,,13243.0,13243.421,0.421,0.0032,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,49592.92794,53594223.451,2017-12-31,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-561b2406-0ca3-4f8d-990a-b18cacea23e1,{561B2406-0CA3-4F8D-990A-B18CACEA23E1},True,13243.421,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1879,{816128D7-4D70-4D45-B53B-5B6D0EC3CF68},blmca-816128d7-4d70-4d45-b53b-5b6d0ec3cf68,fw-695,695,NLCS000188,Chuckwalla Mountains Wilderness,Chuckwalla Mountains Wilderness,CACA   03507001,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,13433.0,13432.831,-0.169,-0.0013,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,Yes,2,BLM,92842.326727,54360738.174,2018-01-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-816128d7-4d70-4d45-b53b-5b6d0ec3cf68,{816128D7-4D70-4D45-B53B-5B6D0EC3CF68},True,13432.831,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1878,{8EF3BEE5-3011-45C3-B4FE-DA69C03C165A},blmca-8ef3bee5-3011-45c3-b4fe-da69c03c165a,fw-695,695,NLCS000188,Chuckwalla Mountains Wilderness,Chuckwalla Mountains Wilderness,CACA   035070,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,88180.0,88180.751,0.751,0.0009,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,221665.117005,356854837.761,2018-01-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-8ef3bee5-3011-45c3-b4fe-da69c03c165a,{8EF3BEE5-3011-45C3-B4FE-DA69C03C165A},True,88180.751,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1922,{24E9A9C6-EF13-4C50-8737-22EB90686BBB},blmca-24e9a9c6-ef13-4c50-8737-22eb90686bbb,fw-698,698,,Chumash Wilderness,Chumash Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,37975.0,37975.474,0.474,0.0012,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1992-06-19,9.0,NO,915,USFS,100866.520769,153681290.526,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-24e9a9c6-ef13-4c50-8737-22eb90686bbb,{24E9A9C6-EF13-4C50-8737-22EB90686BBB},True,37975.474,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1811,{411FBC66-77BC-4003-A351-7C94625B5C58},blmca-411fbc66-77bc-4003-a351-7c94625b5c58,fw-723,723,NLCS000132,Cleghorn Lakes Wilderness,Cleghorn Lakes Wilderness,CACA   035071,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,39775.0,39775.289,0.289,0.0007,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,55741.87573,160964882.389,2018-03-22,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-411fbc66-77bc-4003-a351-7c94625b5c58,{411FBC66-77BC-4003-A351-7C94625B5C58},True,39775.289,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1818,{AFB46249-2806-4EE8-B84B-EA9AA0C51729},blmca-afb46249-2806-4ee8-b84b-ea9aa0c51729,fw-726,726,NLCS000139,Clipper Mountain Wilderness,Clipper Mountain Wilderness,CACA   035072,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,35676.0,35676.373,0.373,0.001,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,77164.627081,144377159.321,2018-03-28,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-afb46249-2806-4ee8-b84b-ea9aa0c51729,{AFB46249-2806-4EE8-B84B-EA9AA0C51729},True,35676.373,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1803,{34D01A78-FCE2-4B54-8951-4C2462D5BB06},blmca-34d01a78-fce2-4b54-8951-4c2462d5bb06,fw-786,786,NLCS000124,Coso Range Wilderness,Coso Range Wilderness,CACA   035073,6,BLM,BLM,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,True,CA,,52339.0,52339.205,0.205,0.0004,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,93976.892504,211809246.461,2018-05-13,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-34d01a78-fce2-4b54-8951-4c2462d5bb06,{34D01A78-FCE2-4B54-8951-4C2462D5BB06},True,52339.205,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1814,{43D309EC-D4B9-4466-A107-78988A67F095},blmca-43d309ec-d4b9-4466-a107-78988a67f095,fw-802,802,NLCS000135,Coyote Mountains Wilderness,Coyote Mountains Wilderness,CACA   035074,6,BLM,BLM,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,sole_manager,Sole managing agency represented in the BLM California source.,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,True,CA,,18610.0,18610.132,0.132,0.0007,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,71799.359912,75312533.882,2018-05-15,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-43d309ec-d4b9-4466-a107-78988a67f095,{43D309EC-D4B9-4466-A107-78988A67F095},True,18610.132,True,2026-04-23,,2026-08-05
